vx0,vy0,vz0,ax,ay,az,start_speed,left_handed_pitcher,pitch_code
7.43251622783833,-134.289284342406,-7.10389351109846,-17.5459468802205,29.0400765034409,-17.3805808863502,92.5,0,0
1.9979843501756,-131.551328379212,-11.9352022223613,-14.2137287791708,30.162503980312,-14.1920339273935,90.8,0,0
9.31129333285569,-129.970968352301,-8.92795244024174,-14.0775190354251,29.3317949010173,-13.6218335686924,89.8,0,0
7.97766480848711,-133.188497857259,-2.17052821713667,-11.9106703418494,30.4094224974944,-16.8018848704606,91.7,0,0
9.76356679488332,-134.320543682628,-1.15526354276368,-10.3210851826724,27.7347176432805,-18.8626052391408,92.6,0,0
11.0573813420744,-134.547665112628,-4.24889648479703,-13.4459562834321,29.8840653159151,-15.2188028647359,92.8,0,0
4.18971986994925,-134.45639221786,-5.64001766566742,-14.7536755466386,28.887855003696,-25.5101515468281,92.7,0,0
3.44665031276938,-137.305324646402,-3.12321913672546,-17.6460316815134,30.6802049183373,-21.602350912615,94.6,0,0
6.29782106547709,-137.576567667007,-6.3355189039802,-16.5502943966349,29.587557126686,-19.2358226347125,94.9,0,0
7.05192453006785,-136.928140292716,-3.78049369256189,-19.393610053071,30.4895531355191,-21.6109258825119,94.4,0,0
5.5069835837939,-136.556145541286,-5.72138663230689,-15.5995567491126,28.9384827077243,-23.2220070917838,94.1,0,0
5.20436107003139,-137.425753512426,-5.63811011805876,-12.6285509929615,26.3143499612692,-23.4582128073581,94.6,0,0
4.17456122254784,-137.105429938169,-6.10128983073383,-14.2326137259303,30.2710173283444,-18.9793619644969,94.5,0,0
7.30653847623051,-137.20214107147,-7.83700817323848,-15.1092119629932,28.9199173994252,-19.7592352982344,94.7,0,0
4.53555867116447,-136.601423198221,-6.90220752842825,-13.2614669493743,27.67767249042,-23.788682751797,94.1,0,0
5.74963642950728,-136.323389967264,-6.39496937140458,-13.0673426477007,27.9385879066388,-20.8329356742121,93.9,0,0
9.53790319321293,-136.984131357269,-8.08109534934169,-18.5307428272446,31.2567665591753,-23.342357160165,94.7,0,0
8.12908657809551,-135.728746005625,-5.38641385680901,-19.9302205978891,32.2796019977563,-20.1659533715045,93.8,0,0
5.52166845376846,-135.773480764671,-5.15711597335424,-14.5123586484687,29.3842050445876,-22.7983676997171,93.6,0,0
5.15726423564801,-135.924964615422,-2.92913503106294,-14.4130124380352,30.0759289903265,-22.8628662018358,93.7,0,0
7.41730336123701,-129.065650580279,-4.0397982645782,-14.8641342918772,28.9032411435799,-17.7780108453848,89.2,0,0
7.44196200520154,-131.361862333171,-6.17104204903227,-16.489361496644,27.6333809736793,-16.7556559702407,90.7,0,0
5.66472748488202,-132.003615472128,-7.56268787424773,-13.2324017346998,26.7069132787166,-17.7988699735967,91.1,0,0
6.5786393665884,-131.659624003075,-5.39196970126952,-15.7521625343783,26.9611978935824,-18.510571582069,90.9,0,0
5.96430386197473,-131.446380180675,-3.52955533487837,-14.2756203875958,27.4498713811231,-17.3801651351684,90.6,0,0
3.32164884332212,-134.7127675756,-2.04527936132819,-14.2529114023465,30.7378239326579,-20.9050345450572,92.9,0,0
3.2767340329751,-134.696665865763,-2.79933373772779,-14.9884504532636,30.450193381289,-18.9855990602196,92.9,0,0
5.14334222456793,-131.056753457966,-1.96962912322701,-16.6105933146486,27.5049756298413,-20.3699185788166,90.3,0,0
2.90278151701311,-132.790617635476,-2.28128105975748,-11.3888934208961,28.3432885786475,-21.2308924015988,91.5,0,0
2.50217391407825,-134.28610150865,-2.31870406270006,-11.3102392748621,28.2342704531302,-20.8142991536263,92.5,0,0
1.89878019006973,-133.759419911802,-2.01795145367544,-10.99773242433,26.8350890821044,-21.9391691372763,92,0,0
9.59251796526177,-133.690397160862,-6.14255930606416,-14.7013023005241,29.5287549728971,-16.4151441400468,92.4,0,0
7.74291498078,-136.801717342,-0.485852213352,-16.3370825767,28.864850206,-15.3231423145,94.4,0,0
5.16591420757,-133.238436843,-3.19719765957,-14.3607867476,26.2765929026,-20.8242828871,91.9,0,0
5.4179333569,-136.089189748,-5.43688605903,-16.9737356518,28.7153166009,-15.9512905751,93.9,0,0
6.63129599779,-132.339125307,-7.28248287324,-17.3027924247,27.3714711812,-19.1356726405,91.4,0,0
7.27141689921,-130.835536189,-5.86199096108,-17.264372017,26.8095375533,-16.9838431371,90.3,0,0
6.38482205573,-137.318611009,-7.13464634638,-16.0901719981,29.1418155047,-15.7064392835,94.8,0,0
8.26292236516,-132.622033103,-3.16400865239,-17.9335904506,26.6847005933,-21.8687114717,91.5,0,0
6.86831558446,-133.544431512,-6.84234251182,-16.5394877095,27.7460893525,-15.7670848638,92.2,0,0
6.61809259699,-136.457938408,-5.72573272604,-16.1237921624,29.6666274605,-14.4606287366,94.2,0,0
7.75661497962,-133.696172109,-6.01829993314,-16.3259055364,27.1712024766,-17.3456145309,92.4,0,0
10.9216965604,-131.204842931,-3.90628520751,-14.7481844562,26.3497338933,-16.2407126357,90.5,0,0
10.3030690532,-132.013954964,-3.61114762689,-13.5286598716,26.1739378544,-17.1587848958,90.9,0,0
6.45150456599,-120.737209573,-4.63725229172,-7.08294090901,24.2234859497,-32.291567946,83.1,0,0
8.84042940004,-129.413026388,-5.6418443017,-10.2482205058,25.1482855955,-23.0872087221,89.1,0,0
12.2357375333,-134.693244138,-7.07410634277,-17.3931168036,29.305940773,-13.3064839084,93.1,0,0
3.17330889821683,-134.231015390975,-6.66868484659621,-13.9842413849223,29.7129571817303,-19.5651603237886,92.4,0,0
3.30829812645501,-134.766929307181,-5.63380240646576,-15.1824825872082,30.2115230968136,-16.712364820389,92.8,0,0
6.51087765908638,-132.744324184705,-7.90246923340402,-18.7488873195286,26.7550269211304,-16.2057473727747,91.6,0,0
4.47812794854602,-135.764443602804,-8.14171889696446,-14.2410977330507,27.1880210003778,-16.3566324168214,93.5,0,0
2.6968119699936,-136.073478225005,-7.3843619320071,-15.8699119882425,30.9630701474359,-17.1590565299093,93.7,0,0
6.25923167785475,-137.785480166182,-8.51048476661001,-17.6473447923069,25.7441207416426,-16.5090804263903,94.8,0,0
1.13077220534416,-137.245103856181,-3.15542314421639,-15.0424404291906,31.1013936027971,-23.1965549358857,94.4,0,0
3.03617327741678,-138.027925948036,-5.78592392696712,-14.7306738126878,30.4612143652664,-19.0228516298426,95,0,0
-5.29326852225683,-128.486204533083,-3.71855230197776,15.3196541430143,27.940606228078,-19.3321063246371,88.5,1,0
-5.35584712988542,-130.558529708278,-6.06253632454886,19.1683372048961,29.0259437774268,-13.9512845689966,90.1,1,0
-6.34333139254161,-129.81541574928,-6.60597590600577,17.1431456479222,26.9659502483644,-15.8031297400876,89.5,1,0
-4.77348867137949,-130.424081375264,-5.88195684019077,15.5201827350075,25.0673683343269,-17.6051528664816,89.8,1,0
-9.00958387647516,-130.657475746947,-2.53564006054316,13.4183763134699,23.4829967174097,-22.2251384851731,90,1,0
-1.28445158260738,-130.339508435339,-4.24514243169534,14.2239769591967,25.8114068939371,-17.0973483654665,89.7,1,0
-5.35514825855799,-130.206632646361,-3.84862202342437,14.8427491865778,22.929590649761,-24.7980300401366,89.5,1,0
-5.11679741522545,-129.44072399064,-4.26360899331055,15.8768737175995,24.8009886672602,-18.5788305900593,89.1,1,0
-5.14526993049501,-128.578599292483,-4.74897953027206,11.8484439139396,22.7509507717786,-20.8533486102485,88.4,1,0
-5.43612530779097,-128.887744540255,-4.8648746526826,14.9535835556158,24.0937551242806,-22.5815219401887,88.7,1,0
-3.61145743283652,-128.167652708281,-5.83368171389061,15.8545246790582,24.1083985043377,-19.2675247225328,88.2,1,0
12.6435810611,-126.989949048,-5.28038066577,-18.1133567194,26.5471741695,-19.2343289468,87.8,0,0
11.9412144482,-131.352566662,-6.03703977858,-21.23459423,28.6419905097,-15.9670953062,90.7,0,0
11.6693665822,-130.697107632,-6.57982522807,-16.1891435149,25.6987954317,-16.0071817435,90.2,0,0
12.8271482142,-131.190319248,-7.57432449955,-16.582166005,25.0839726334,-16.3053911811,90.7,0,0
6.09299040738,-131.695409485,-5.67316697147,-15.0898003878,26.3410641752,-16.2116307614,90.6,0,0
9.39170735354,-127.715122809,-7.28050059561,-10.9634668007,25.4769482688,-23.7293502542,88.1,0,0
8.49820033528,-133.289512902,-5.55928621959,-14.465099356,27.1914666224,-16.383517936,91.8,0,0
7.49543450194,-135.743750518,-5.07752734705,-15.7758085358,30.1618287917,-14.837540786,93.7,0,0
4.06523635728,-134.441134742,-5.53164494566,-17.0802214121,27.735098848,-14.2484064004,92.6,0,0
3.09006784208,-134.016336503,-8.17713978715,-15.2215369051,28.2260557029,-14.6541468462,92.4,0,0
7.61038021125,-132.98832599,-5.53293971978,-16.4948990983,28.7867144963,-15.217223144,91.8,0,0
7.26715048013,-133.12922028,-5.37089767608,-14.5455035875,27.1422094424,-19.6916311009,91.9,0,0
5.28248051127,-133.18777663,-6.82740756206,-14.4921510721,28.3771574732,-16.6209335206,91.9,0,0
3.6366042184,-134.882952108,-3.91955169728,-13.5752198488,30.4137441498,-17.3283115599,93,0,0
1.18921967093836,-132.407045982905,-10.4838576570699,-9.55024828092207,25.5105514192991,-11.7388261057696,91.3,0,0
4.35046563119177,-133.945927260017,-5.53263276689318,-12.9805975468854,28.9716883964157,-8.63425994133964,92.3,0,0
7.298752736,-139.0332288,-5.973625199,-24.12915609,31.85284559,-24.560141,95.9,0,0
4.105379994,-139.7867178,-4.754584163,-23.10374767,29.66896394,-25.37387048,96.3,0,0
3.58666269,-139.2692185,-4.13782739,-24.06074434,31.91622771,-23.16295522,96,0,0
3.724029103,-141.4334283,-2.23943289,-18.55037093,30.4549242,-28.06622262,97.3,0,0
6.075842311,-140.2610412,-1.903027509,-21.51365981,30.40425932,-26.69239824,96.7,0,0
6.279678635,-140.6949299,-4.534022823,-22.73032787,30.30814621,-25.57098501,97,0,0
4.09302762123735,-124.404281679349,-4.75016086914916,-18.2220829914875,25.8267364653543,-16.8733921806106,85.9,0,0
3.4235770778928,-136.568140344635,-2.82218290882515,-13.3690006066841,29.5138835080862,-16.6302808665183,94.2,0,0
6.04592376632603,-134.978464734824,-4.10807034854352,-17.5062243745248,27.4947131619302,-14.9897720853111,93.1,0,0
6.4189036622253,-134.75541867998,-5.79794655509475,-18.5849409597127,32.1752792219604,-9.44502762110859,93.3,0,0
5.18292909201782,-133.46811795376,-3.16887222510291,-15.2660336417419,33.1947305674509,-13.8649943365968,92.4,0,0
2.21361000456158,-136.616527369807,-2.8663353962429,-16.1279121249181,30.106350276724,-16.0489963755149,94.2,0,0
5.74530235194965,-134.378224771955,-2.62503334817826,-19.2978981792768,29.3722288546622,-21.265398072196,91.2,0,0
7.58700136320458,-135.842817223771,-9.20167060638147,-44.1316926392667,27.2104720866483,-12.5686725198722,93.5,0,0
4.0712691087708,-134.363897675015,-4.68805727722442,-23.9631822124792,30.5038545852185,-13.6872169678772,92.4,0,0
7.14685806937302,-134.521116485827,-6.39497844878323,-22.6244678006026,30.4108455685006,-9.82888049500218,93.2,0,0
9.32021208312353,-135.15835493522,-8.47559403030135,-27.6499134029073,30.8599422806959,-10.2566470731336,93.3,0,0
6.18366604547684,-132.333048655879,-0.842804549763125,-15.9278580326973,25.4660475512538,-22.9730892522829,91.1,0,0
9.40042310554646,-136.602217481578,-3.30282929517479,-17.5376945090144,29.5777468699378,-26.2472248699875,94,0,0
5.00337211469273,-137.321965748763,-3.60514416067214,-20.8489978985285,30.198686068417,-24.8616847895816,94.4,0,0
7.7484121943877,-136.775437281076,-5.40795164614563,-19.9888597400725,27.9676741670488,-26.3959017378113,94.1,0,0
7.34212541915512,-137.526891467732,-7.013073406261,-21.175550436688,30.0234034998235,-25.5670519938245,94.7,0,0
9.20391759392943,-131.89789697675,-2.09071580463714,-16.1907034898835,27.0516158762502,-20.1321496062421,91.1,0,0
8.35459394664535,-129.805706043674,-2.23332629316858,-16.993655145195,27.5691218420219,-19.3905331844808,89.6,0,0
10.0911898684086,-131.865387981039,-2.73978688661959,-19.9257659618935,30.4102727250047,-17.0724342542974,91.2,0,0
7.34896760652912,-132.129456260643,-6.34159305571375,-17.0376578506502,29.6715997692867,-17.9766857805446,91.3,0,0
7.75091054367463,-133.450248933329,-5.10842436663573,-20.2738802045519,30.9020178446963,-17.6781621658531,92.1,0,0
6.50575810874727,-129.870259643111,-1.54252613726604,-14.8808611720265,28.3090531801306,-16.8742867998076,89.6,0,0
6.84349826695849,-132.347432868349,-1.35206651703195,-17.7838915278669,29.0699770743328,-19.9787419064115,91.3,0,0
3.84573178045791,-135.375672121323,-5.66669600822968,-18.0728815179523,30.7745986298926,-15.1990885589873,93.3,0,0
7.69793933821513,-134.273039773943,-6.02428222981055,-18.6901757485165,29.0000080985033,-15.8566297061199,92.7,0,0
7.15601792186637,-132.452100041023,-5.09401773014351,-14.0796022002438,29.628237171532,-18.0335977537839,91.4,0,0
4.4665435813816,-132.179958117174,-4.1101482867492,-15.3122861309932,27.6075265032057,-18.031310457594,91,0,0
3.81989171764763,-131.269766396274,-3.48855702151075,-14.6000221763341,28.5517550180043,-19.9736291804009,90.4,0,0
5.78838953172482,-126.575483791403,-2.76028954803036,-14.8847415210788,28.7094592846741,-14.9987118069363,87.4,0,0
4.50003896114192,-131.857072637329,-4.29144086101325,-15.0672979568715,29.7130618663527,-18.6750908633642,91,0,0
4.81030403452442,-131.248864812166,-2.69882043111626,-17.4554083278841,29.4353153739587,-22.4316043858717,90.5,0,0
8.15494125205756,-133.40885904959,-0.118399957106144,-16.4739007379146,26.4417449777005,-21.7090130418801,92,0,0
9.77175991667649,-139.245001475939,-2.57592798890857,-23.3128769730022,34.0035676524703,-23.4116018264154,96.3,0,0
7.12104829211972,-141.736439593994,-4.31596877921008,-22.1297404449172,32.5881184041759,-26.0672820204928,97.7,0,0
8.71034114381139,-140.266913114472,-2.13366707964867,-20.0868138857876,30.3603777488201,-27.0044114019538,96.7,0,0
4.32544876900506,-139.189095655735,-0.927167281204549,-15.1851271567394,31.9602479970778,-18.2652780140505,95.7,0,0
10.7587776142056,-138.238900243177,-3.23099582178367,-16.7790386884109,30.5655978617664,-18.0520843589305,95.3,0,0
8.77682674324085,-137.039484855377,-2.40119857300523,-17.6336556051305,30.3770960377216,-17.7469781593629,94.3,0,0
14.7911745772607,-136.553791589292,-7.03938052119444,-17.7233514969682,27.4591718240945,-15.5852065351687,94.4,0,0
9.52106078389278,-139.571926790828,-1.34277769927874,-18.6012341112673,33.3841125763167,-14.6168967378453,96.1,0,0
3.86117382594329,-139.408534127024,1.30748243867538,-14.9335493699066,30.6609425370199,-17.2643403147163,95.8,0,0
9.61746565067635,-139.444861144761,-4.4562404057941,-18.5724740769794,29.8389144547027,-18.2931568772724,96,0,0
11.4626557462171,-135.639700956164,-8.30969933115223,-20.1207976563486,26.9766766964966,-22.4516745674398,93.7,0,0
9.37669919178006,-135.815982888816,-6.56538096147285,-19.5127219215559,28.4390514334351,-22.8291374598744,93.6,0,0
4.78798548500222,-132.416596892804,-0.0625701243827377,-10.5829346194637,31.6609289740688,-23.6787040600619,91.1,0,0
8.09247042223722,-136.27834496887,-8.00854866055949,-19.7031953391194,30.1284400765852,-14.2947932266914,94.1,0,0
9.19846198893799,-138.367820066523,-5.72771202481486,-18.2420792758008,29.8376459081985,-12.9837898243349,95.5,0,0
4.89811488324632,-136.891006013649,-4.49995341774785,-16.7744112468643,30.826415937001,-13.935979483177,94.3,0,0
5.94904265984699,-134.852140675398,-6.90320752802461,-16.0250253523703,27.7516516824499,-15.6441180436869,93,0,0
5.25592336338822,-132.937725079796,-4.70690611485579,-13.8379765362493,25.9166390466331,-20.5443123869309,91.5,0,0
5.7356982514872,-132.533279541823,-5.03690306342315,-16.433472123754,27.8174259844217,-18.857624987442,91.3,0,0
5.43804507421115,-134.365312381574,-2.17878211067969,-16.3523103386868,29.0421469904083,-12.664696631111,92.6,0,0
4.31922665853881,-132.842809671339,-0.544117921470502,-14.9746014424464,26.1973611904904,-16.403704118944,91.4,0,0
7.49561194774599,-131.719457758112,-3.06564295572813,-15.1975554865087,25.3968281393129,-17.619828273655,90.7,0,0
11.2695280263158,-136.072098005331,-10.3519175818647,-22.2374379996801,28.7012847128876,-17.2944399742067,94.1,0,0
7.29422357369449,-136.258351285242,-5.97890146209065,-18.7988462050214,26.3274244580067,-22.172324894595,93.8,0,0
10.3600506698443,-130.278183327724,-4.02635549649149,-14.6318991042717,24.6721192253976,-19.8256391247035,89.9,0,0
10.7364499482641,-131.524779128295,-1.46947649223456,-13.3196851647547,24.6587362105769,-22.3339872497571,90.8,0,0
12.0243352978618,-130.911183198691,-4.6823052183958,-13.6630352695956,24.3426261830961,-21.2076727402008,90.4,0,0
8.293944218885,-130.387253837794,-2.98617197156115,-14.5060277593832,23.4519293161692,-20.7161268718489,89.8,0,0
11.1011817545761,-130.938014936705,-3.23231224547348,-15.0626215550737,23.4491800878505,-21.9441398887693,90.3,0,0
11.561263198754,-130.33607467662,-2.78519207081983,-14.5846709798029,22.5324614030006,-21.7095615052357,89.9,0,0
7.24495842938053,-129.389861632978,-2.73070326909288,-15.4618737917332,24.5213602770008,-21.5649916335473,89.1,0,0
10.4309745184114,-129.361828961392,-2.45173924560993,-14.5007828284847,24.3689209952118,-20.4431201787968,89.2,0,0
10.9319691464941,-126.555066933889,-1.5132480609612,-11.9130623011281,23.5683087511315,-23.4715981560041,87.4,0,0
10.3771659616134,-128.835144612024,-3.33414224251849,-16.7249982416789,25.4411122171377,-20.3318541556143,89,0,0
11.3056570869663,-134.80586450564,-4.73693292256226,-19.5259160472429,31.8118457490879,-23.5336442056347,93.3,0,0
7.66397713531096,-134.116265840245,-2.76879931903841,-17.1764222738629,32.1322852000818,-25.6368953858289,92.7,0,0
6.64892206634055,-130.87253740493,-5.1757149623434,-14.6008026207108,25.0572656482911,-20.8227654199726,90.3,0,0
4.55582256608359,-132.833329283293,-5.32597348652638,-14.5844113580602,27.5495272857908,-19.510289832226,91.6,0,0
5.95270646178984,-132.67862848807,-1.73003762621277,-12.2603922283693,25.888710676649,-20.9027639327213,91.4,0,0
6.81598005140462,-131.099487652664,-6.37143793621867,-11.9747011030131,25.2040329708272,-21.360288161756,90.4,0,0
4.89122470332735,-130.617781665021,-3.77054802216424,-13.2534466635319,27.4313695308299,-23.6576204486901,90,0,0
6.4657687950476,-132.158359045295,-4.60420226569076,-15.5399991360117,26.835270998444,-21.1828361435618,91.1,0,0
3.66394310545696,-134.435719154596,-3.17887267699591,-18.7239157512256,32.3910915740864,-22.3700710694213,92.8,0,0
6.76665398698305,-131.040173041529,-5.35427677139983,-16.347883245662,27.2817169692242,-17.629019441115,90.4,0,0
5.93526088791199,-131.087710550601,-5.40448915009085,-13.6551115464259,25.0283383476627,-20.8085895166906,90.3,0,0
5.72933963448123,-134.536759686254,-3.03802043735555,-17.452061201268,29.7351882032971,-23.5110953933043,92.8,0,0
6.17829144318293,-131.964884239055,-3.54764883647884,-14.2092851402675,28.2797526453958,-17.1617539649004,91,0,0
4.85461367692459,-130.128963121956,-3.73813072713794,-15.8458173940603,27.0242015892735,-21.9844891547441,89.7,0,0
5.67816775356977,-133.182178224767,-6.25646088159894,-16.4857983566821,28.8198898460621,-18.5627799741362,91.9,0,0
4.01632643698384,-134.081998269628,-8.66626913616159,-13.5262769773887,28.1678573517735,-17.7185725490828,92.5,0,0
6.08835049942441,-133.40264617237,-6.15270597881353,-15.7369088845239,29.082449525272,-18.0696099513615,92.1,0,0
5.65138772828039,-132.836639886525,-5.42442568301702,-14.5866096169351,31.3222863658419,-17.1033354043132,91.7,0,0
4.01743864103065,-130.218307848214,-2.73105897611973,-11.0306387886487,24.4662101467731,-20.751743391635,89.6,0,0
5.41812138322421,-134.632172978162,-4.75012368067268,-14.8385355950323,27.1357518643538,-19.4699910451725,92.8,0,0
3.50669799109452,-135.676924487194,-8.01952442260121,-13.3288460622445,27.1109465610425,-16.8143474357625,93.5,0,0
6.20339148426708,-135.903887963039,-4.28328851092622,-14.606652510416,28.2785287678173,-24.6104243599459,93.7,0,0
7.49671723573821,-134.123214078483,-3.79220290994861,-17.2320203636734,28.1371739753755,-22.8783145178658,92.5,0,0
7.2800548279348,-132.893483703537,-6.25059573728826,-17.1673607157798,29.3905485905475,-17.3786589783322,91.8,0,0
5.70893719456423,-134.704570322131,-7.74080411011184,-14.5977277965489,27.0987717752699,-15.3985186905099,92.9,0,0
7.48864851269475,-130.347078973145,-5.38870201347745,-12.6268086700212,23.2026058242388,-23.4761713070707,89.8,0,0
4.20996065807503,-131.619383245193,-5.39585092082267,-12.3784596367051,25.5487115863281,-21.1420810773075,90.7,0,0
6.20493190157667,-131.677470933822,-2.17001961038133,-16.3277182520028,25.8945906798518,-28.2024926342864,90.7,0,0
5.64430208389701,-132.354312221574,-3.92425304645257,-13.4343721931242,25.5089961535632,-20.9619073837622,91.2,0,0
5.96490805536485,-134.226636197819,-7.06300621678922,-14.446348394987,28.7868783836933,-17.7007839847979,92.6,0,0
4.83234611646928,-134.952458578604,-3.74746758504842,-14.2930336829965,28.7369766474718,-21.9551307774016,93,0,0
4.91536051511747,-135.083458050531,-2.16226367528893,-13.8898022886859,27.9065254409229,-20.6582104675205,93,0,0
7.58721484841142,-136.147529597468,-5.20402021047896,-18.5229501562354,29.423037599475,-15.9302943612495,93.7,0,0
10.3075924213334,-137.055911829235,-3.21088199755665,-16.7148178385497,28.1735845628212,-17.7068229427065,94.4,0,0
8.24099390311157,-136.533838027081,-3.06654349774984,-14.8495458374801,27.7697641361833,-19.933409879479,93.9,0,0
2.27500354632992,-137.116414456231,-2.55476705591751,-14.6904507051623,30.8085879808056,-18.4669479409778,94.2,0,0
2.97629811773917,-128.671069203778,-0.105067904989961,-11.9342651702691,27.742167830133,-30.2775926490025,88.5,0,0
8.9914033319242,-138.47584849122,-7.26390832115065,-19.9235882031598,29.1498287466714,-20.3820015992656,95.5,0,0
7.87960935464323,-131.401036120562,-5.18366449044725,-13.69300946724,27.6525266867829,-25.7639586936941,90.4,0,0
10.7815588397136,-131.84265862953,-4.95089392422122,-17.1343336022363,27.6430317794139,-18.2036282479486,91,0,0
8.21695931690745,-138.792004871996,-2.27686427719108,-17.377052615132,31.3848253013886,-17.3923804417036,95.5,0,0
8.45042744383839,-128.953214502231,-5.3259696969167,-16.5470679093505,27.1381765756268,-22.3365606307042,89.1,0,0
8.05737382840207,-129.415923079094,-4.76016211607488,-15.1084939997139,24.9260152346542,-20.501845877517,89.2,0,0
9.05701319281932,-137.711944644628,-5.72880311561419,-17.1663236097235,29.6551538108295,-16.1493863446264,94.8,0,0
11.4517918213123,-137.838526782627,-7.151755245465,-17.9952164404558,28.9276600736956,-16.6520044485661,95.1,0,0
9.57402297386529,-138.261596922309,-6.35747225754704,-19.0940862663668,32.804271795119,-19.6432255747262,95.4,0,0
14.991013038388,-131.49253192537,-2.91739089724707,-12.0225967354611,24.1836911131519,-23.3897934803418,91,0,0
-11.9539723404083,-127.823723293417,1.0882658290988,23.0448005433991,27.1361270156935,-25.483677216472,88.4,1,0
0.618022202405,-136.917293544,-8.72383285756,-8.81046599898,29.882273324,-15.162409241,94.3,0,0
9.15543760742816,-139.108894454642,-1.62327793501469,-16.5687961522228,29.5131156049297,-22.4494137495299,95.6,0,0
8.27405223511894,-141.232653876555,-4.86453435925702,-15.9298855492173,31.028648003071,-17.2632772807417,97.2,0,0
5.46699326237071,-130.219809862937,-3.97862171707733,-12.6244134163338,26.3311675509543,-19.1288296428521,89.8,0,0
5.37748500767969,-132.52363293637,-5.75790619576812,-13.6686473474604,28.0706220996941,-22.3727822515488,91.4,0,0
5.81836281350516,-132.000516411049,-4.10971658957544,-14.1012438278,26.5006514142226,-20.9978352193628,91,0,0
7.79315354449942,-130.723174247293,-3.52492145555533,-14.1544263192497,26.436358119447,-19.7714634847246,90.2,0,0
5.7174787254449,-131.660585618105,-5.93455549823264,-15.02524815201,32.0191867445031,-16.4322854301135,91,0,0
8.08547440980393,-131.901058376005,-5.91727827036482,-18.5802179781967,29.758036108201,-16.70280984309,91.2,0,0
6.16399457634572,-132.610734660864,-4.11405802119267,-14.2249604855598,26.632392459935,-19.3486490976966,91.4,0,0
